Id,ZipCode,Longitude,Latitude,NumberOfBeds,TraumaLevel,HasHelipad
13121,74464,-94.9499457699999,35.913676271,10,,True
13122,74136,-95.9182868999999,36.0705401000001,22,,False
13123,73101,-97.52305217,35.4781150800001,18,,True
13124,73701,-97.8712247,36.3937561000001,22,,True
13125,74076,-97.0749713,36.1150603,16,,True
13126,97216,-122.55843424,45.5127103500001,302,,True
13127,97141,-123.85433146,45.4566109,49,,True
13128,97520,-122.72494841,42.20592293,49,,False
13129,97504,-122.830801,42.318067,378,2.0,True
13130,97527,-123.34284117,42.4213778800001,125,,False
13131,97420,-124.2329953,43.38340651,174,3.0,True
13132,97845,-118.95969148,44.41711272,25,,False
13133,97225,-122.78308187,45.5058697200001,98,,False
13134,97103,-123.81859226,46.18800206,49,,True
13135,97423,-124.17938601,43.17944271,25,,True
13136,97444,-124.4190775,42.4112513000001,18,,True
13137,97330,-123.25262362,44.60322266,188,2.0,True
13138,97838,-119.30851249,45.8471189900001,49,3.0,True
13139,97850,-118.10607039,45.3194271900001,25,,True
13140,97720,-119.06072359,43.5882075000001,25,,False
13141,97124,-122.87700175,45.5392542700001,122,,False
13142,97015,-122.56046619,45.43132036,302,,False
13143,97630,-120.35211122,42.18129466,24,,True
13144,97227,-122.67022181,45.54328588,554,1.0,True
13145,97210,-122.69749129,45.5302590100001,539,,False
13146,97062,-122.74077926,45.37843238,150,,True
13147,97030,-122.40698913,45.5167841300001,115,,True
13148,97381,-122.7900731,45.00466592,48,,True
13149,97467,-124.13630185,43.6945895700001,16,,True
13150,97477,-123.00369007,44.0534836800001,113,3.0,True
13151,97471,-123.3667111,43.24156212,174,3.0,True
13152,97058,-121.16451957,45.5872715900001,49,3.0,True
13153,97239,-122.68611179,45.4989404,576,1.0,True
13154,97301,-123.00457706,44.9390394800001,554,,False
13155,97448,-123.19418075,44.1657748100001,96,,False
13156,97439,-124.11747756,43.9731419300001,21,,False
13157,97424,-123.03969679,43.8037278800001,14,,True
13158,97836,-119.54865944,45.3558994200001,21,,False
13159,97031,-121.52390863,45.70483197,25,3.0,False
13160,97504,-122.86271985,42.3396249,168,3.0,True
13161,97222,-122.62756291,45.4493663800001,77,,False
13162,97132,-122.93591733,45.3083492700001,40,,True
13163,97213,-122.61350624,45.52753355,483,,True
13164,97138,-123.91206867,45.9890150200001,25,,True
13165,97225,-122.77176008,45.5106738700001,539,,True
13166,97045,-122.58710766,45.35623379,143,,True
13167,97477,-123.02674171,44.0813621200001,347,2.0,True
13168,97401,-123.08170775,44.0460212900001,104,2.0,True
13169,97814,-117.84712329,44.79515145,25,,True
13170,97914,-116.97769201,44.0253330200001,49,,True
13171,97338,-123.31033845,44.9187860700001,25,,False
13172,97301,-123.03407098,44.93270934,494,2.0,True
13173,97321,-123.11632412,44.6316727700001,79,3.0,True
13174,97355,-122.90696408,44.55132696,49,,True
13175,97367,-123.99518109,44.9860609400001,25,,True
13176,97365,-124.05961146,44.6293932,25,,True
13177,97383,-122.78476259,44.80511025,40,,True
13178,97239,-122.6844091,45.5007899300001,29,,True
13179,97601,-121.78519077,42.25316066,176,3.0,True
13180,97411,-124.40205838,43.1124250600001,21,,False
13181,97801,-118.81123704,45.6493056400001,25,,True
13182,97701,-121.26913431,44.0679150400001,292,2.0,True
13183,97741,-121.12072542,44.6378737300001,25,,True
13184,97754,-120.82507652,44.29802807,16,,True
13185,97756,-121.16985501,44.28796677,48,3.0,True
13186,97415,-124.28850033,42.05787322,49,,False
13187,97123,-122.97818565,45.5194891800001,167,,True
13188,97220,-122.55686564,45.53509804,73,,False
13189,97828,-117.28446132,45.43236526,25,,True
13190,97128,-123.16467277,45.1990382600001,60,,True
13191,96940,134.46413524,7.35419831000007,80,,False
13192,19408,-75.4125306999999,40.1557119400001,83,,False
13193,16346,-79.70062774,41.36138341,151,3.0,True
13194,15801,-78.7752253899999,41.1150182000001,216,,True
13195,18801,-75.83676903,41.8375429000001,25,,False
13196,15825,-79.09333299,41.15652942,35,,True
13197,19096,-75.260865,39.988434,370,2.0,True
13198,15317,-80.1906739999999,40.2459700000001,104,,True
13199,19446,-75.271421,40.2503,140,,True
13200,17822,-76.60525611,40.9681449600001,553,,False
13201,17822,-76.6040831299999,40.96802733,30,,True
13202,17961,-76.0920022999999,40.64172404,40,,True
13203,18360,-75.259981,40.997531,98,,True
13204,15301,-80.2790419999999,40.156412,14,,False
13205,15243,-80.06663,40.378095,329,,True
13206,15009,-80.32329844,40.7120445200001,285,,True
13207,15009,-80.321961,40.712071,35,,True
13208,18711,-75.8089899999999,41.257365,310,2.0,True
13209,16915,-77.98010949,41.77213292,49,,True
13210,17764,-77.7364929999999,41.327863,16,,True
13211,17403,-76.7185009999999,39.945698,596,1.0,True
13212,19401,-75.348869,40.1325330000001,374,,False
13213,19390,-75.887735,39.8220390000001,52,,True
13214,17740,-77.267931,41.2018360000001,25,,False
13215,19403,-75.36754581,40.1586616500001,50,,False
13216,15537,-78.432673,40.0254040400001,40,,True
13217,16673,-78.388433,40.3389280000001,45,,True
13218,19063,-75.4305409999999,39.9123480000001,204,,True
13219,19114,-74.98310895,40.0717220700001,464,2.0,True
13220,15905,-78.91836241,40.3057498000001,507,1.0,True
13221,16125,-80.372017,41.4116550000001,116,,True
13222,19107,-75.15794605,39.9497083800001,926,1.0,True
13223,17101,-76.88031398,40.2580478200001,92,,True
13224,17201,-77.646136,39.933978,285,,True
13225,17036,-76.68692827,40.27299757,76,,False
13226,16701,-78.659431,41.961193,100,,False
13227,15063,-79.911216,40.1822060000001,200,,True
13228,19001,-75.12099897,40.11889495,667,2.0,True
13229,18103,-75.522881,40.5664400000001,1171,,True
13230,19047,-74.923847,40.2027590000001,373,2.0,True
13231,19047,-74.933701,40.200727,50,,False
13232,16105,-80.352649,41.013202,146,,True
13233,16652,-78.01213,40.494199,71,,True
13234,15090,-80.06399888,40.6356710800001,160,,True
13235,19010,-75.32142881,40.0189444800001,264,,False
13236,15065,-79.73675135,40.61828482,188,,True
13237,16828,-77.71256777,40.81088642,119,,False
13238,19124,-75.0994640499999,40.0188129800001,58,,False
13239,19122,-75.13462803,39.98169934,31,,False
13240,19460,-75.5150849999999,40.123789,144,,True
13241,15219,-79.985114,40.4360990000001,435,1.0,True
13242,16507,-80.084419,42.1339620000001,108,,False
13243,19601,-75.9253893599999,40.3380042800001,86,,False
13244,18411,-75.737402,41.4804990000001,203,,False
13245,17325,-77.234391,39.824378,76,,True
13246,18702,-75.8543789999999,41.2461525000001,47,,False
13247,15132,-79.84927748,40.35057656,33,,False
13248,15132,-79.84985374,40.35179621,213,,False
13249,17543,-76.311902,40.1322450000001,148,,True
13250,19023,-75.26880683,39.92669978,183,,False
13251,18104,-75.52923291,40.6127542900001,20,,False
13252,19335,-75.683505,40.0123090000001,50,,False
13253,19102,-75.16527023,39.95681412,83,,False
13254,15301,-80.24660618,40.18387511,278,,True
13255,19134,-75.1243767299999,40.0065698400001,188,,True
13256,19565,-76.1060497299999,40.33040945,262,,False
13257,19464,-75.612217,40.2426170000001,219,,True
13258,19607,-75.9247149999999,40.2885470000001,60,,False
13259,19046,-75.0823226099999,40.10958307,239,,True
13260,17522,-76.182197,40.187234,141,,False
13261,17408,-76.7690449999999,39.9821930000001,104,,False
13262,17055,-76.973968,40.2112060000001,75,,False
13263,16803,-77.84258985,40.8185483400001,260,,True
13264,19146,-75.17252287,39.94486785,18,,False
13265,18510,-75.646223,41.400206,293,2.0,True
13266,17404,-76.78103,39.980845,90,,False
13267,17402,-76.69554465,39.91692241,26,,False
13268,16686,-78.25233266,40.6746622100001,25,,True
13269,18045,-75.2878209099999,40.6491477600001,181,2.0,False
13270,19145,-75.17016216,39.9259755200001,22,,True
13271,16214,-79.397504,41.193403,112,,False
13272,15552,-79.025096,39.809105,20,,True
13273,15213,-79.9607067699999,40.4427836200001,1504,1.0,True
13274,15213,-79.959668,40.442209,67,,True
13275,16602,-78.391534,40.4964640000001,80,,False
13276,19320,-75.7861301299999,40.0101257900001,171,,True
13277,16550,-80.08536294,42.135112,423,2.0,False
13278,19605,-75.97319219,40.3729651100001,144,,False
13279,18301,-75.1745349999999,40.992799,264,3.0,True
13280,18235,-75.725897,40.833084,110,,True
13281,17233,-78.0068702199999,39.9371902400001,21,,True
13282,17756,-76.775342,41.2097580000001,20,,True
13283,17025,-75.7975710599999,39.9975910200001,110,,False
13284,15221,-79.8917519999999,40.446735,49,,True
13285,15501,-79.077821,40.0070480000001,111,,True
13286,18017,-75.36545713,40.6731214700001,20,,False
13287,16544,-80.079539,42.1113710000001,348,,True
13288,16154,-80.418329,41.3307320000001,10,,False
13289,17745,-77.47021159,41.1315987300001,25,,True
13290,15136,-80.09114063,40.47260393,96,,True
13291,18042,-75.24259926,40.6871082600001,180,,False
13292,19605,-75.9781827099999,40.37514586,204,,True
13293,17110,-76.8981113899999,40.2862885800001,89,,False
13294,17042,-76.416234,40.3364790000001,163,,False
13295,16501,-80.08787878,42.13401357,50,,True
13296,18017,-75.40806256,40.6446155900001,32,2.0,False
13297,19301,-75.501087,40.0441890000001,231,2.0,True
13298,15146,-79.747652,40.4284430000001,315,2.0,True
13299,15241,-80.112717,40.3212040000001,74,,False
13300,19152,-75.04200874,40.05897134,203,,False
13301,19401,-75.31590225,40.1398399300001,126,,True
13302,16947,-76.79429025,41.79361105,25,,True
13303,19610,-75.9879269799999,40.35861176,12,,False
13304,15146,-79.7598967499999,40.43643038,155,,True
13305,17064,-76.462069,40.26737,118,,False
13306,18847,-75.5923036999999,41.94655914,25,,False
13307,16646,-78.70526962,40.65807263,25,,True
13308,15213,-79.96105247,40.4369625200001,383,,False
13309,17331,-76.983191,39.808793,93,,True
13310,18951,-75.37560659,40.4444524200001,79,,False
13311,15212,-80.0034019999999,40.4570630000001,572,1.0,True
13312,15238,-79.8660649999999,40.5568960000001,162,,False
13313,15901,-78.91992425,40.3052834900001,39,,True
13314,16901,-77.3004309999999,41.7451130000001,25,,False
13315,16365,-79.146869,41.8794740000001,152,,False
13316,19129,-75.1841682,40.01182105,36,,False
13317,19020,-74.9627067499999,40.1129395300001,24,,False
13318,19111,-75.09071628,40.0707761800001,100,,False
13319,17603,-76.31563618,40.04978557,126,,False
13320,19104,-75.19420273,39.9499692000001,807,1.0,True
13321,19104,-75.19380649,39.9485416000001,595,,True
13322,19140,-75.1509023199999,40.0048348600001,879,1.0,True
13323,15370,-80.173196,39.9006210000001,23,,False
13324,15143,-80.2027899999999,40.5768580000001,55,,False
13325,19104,-75.15124258,40.0068788900001,49,,True
13326,18218,-75.91403021,40.8213881500001,49,,True
13327,17015,-77.2242212099999,40.1833291900001,166,,True
13328,17044,-77.5680179999999,40.6177230000001,167,,True
13329,15425,-79.586416,40.02306,61,,False
13330,16354,-79.6797299999999,41.6336200000001,25,,False
13331,19355,-75.528553,40.0103590000001,148,,False
13332,19611,-75.950164,40.330517,737,1.0,True
13333,17901,-76.18827005,40.6837949900001,186,,False
13334,19131,-75.214646,40.000125,180,,False
13335,18102,-75.4684598599999,40.6083148000001,175,,False
13336,17109,-76.8165008,40.28464761,55,,False
13337,16735,-78.8170699999999,41.671771,31,,True
13338,19468,-75.5534049999999,40.2160700000001,12,,False
13339,19124,-75.10212785,40.0264928300001,192,,False
13340,18508,-75.67772002,41.4545112000001,50,,False
13341,15224,-79.946222,40.4618760000001,356,,True
13342,19403,-75.355873,40.1359670000001,73,,False
13343,17821,-76.5955049999999,40.9489090000001,161,,False
13344,18235,-75.67111252,40.8446404900001,80,,False
13345,17033,-76.674842,40.2637540000001,639,,True
13346,15401,-79.738083,39.9018090000001,145,,False
13347,19007,-74.86726354,40.1050915600001,135,,False
13348,17268,-77.56828,39.7516910000001,57,,True
13349,19026,-75.283604,39.954758,133,,False
13350,17011,-76.92195012,40.2540720000001,306,2.0,True
13351,15666,-79.549296,40.14516,33,,True
13352,19104,-75.1992636799999,39.95887248,350,1.0,True
13353,18069,-75.61346589,40.6487750700001,110,,False
13354,15601,-79.55451329,40.3007952,375,,True
13355,15224,-79.9373716599999,40.4642336100001,30,,False
13356,17815,-76.4522729999999,41.009512,62,,True
13357,17403,-76.71895855,39.9261927900001,73,,False
13358,16823,-77.7557669999999,40.860283,73,,False
13359,19141,-75.143342,40.0367370000001,738,1.0,True
13360,16509,-80.0920419999999,42.07426,161,,False
13361,17602,-76.30407927,40.04729338,620,1.0,True
13362,19403,-75.34339418,40.15314348,195,,False
13363,19128,-75.2218793599999,40.04317409,239,,False
13364,18704,-75.8892279999999,41.269708,149,,False
13365,15236,-79.93364977,40.31744559,341,,True
13366,18764,-75.8670636699999,41.2586914300001,412,,True
13367,18764,-75.867262,41.2584850000001,36,,True
13368,19128,-75.2097723699999,40.02862679,131,,False
13369,18901,-75.1461011,40.3059017900001,239,,True
13370,18657,-75.9694147399999,41.5775971100001,44,,True
13371,15963,-78.83752,40.2426390000001,54,,True
13372,18431,-75.260329,41.576561,106,,False
13373,17257,-77.53725608,40.0559995900001,112,,False
13374,19111,-75.0970202999999,40.04606348,109,,False
13375,16601,-78.39869772,40.5218209000001,398,2.0,True
13376,16127,-80.0851719999999,41.1709990000001,67,,True
13377,15601,-79.60015222,40.3108972800001,40,,False
13378,17821,-76.5727816099999,40.9615968700001,42,,False
13379,19355,-75.5091871399999,40.0083760700001,49,,False
13380,17604,-76.35161971,40.06222144,59,,False
13381,18201,-75.964829,40.9491760000001,150,,True
13382,17701,-77.01596697,41.24701063,255,2.0,True
13383,18960,-75.32604,40.362922,169,2.0,True
13384,18510,-75.65056814,41.4106949600001,213,,False
13385,18603,-76.2309299999999,41.070954,90,,True
13386,19380,-75.6021450699999,39.97120657,309,,True
13387,19034,-75.2156930799999,40.13471801,146,,False
13388,15143,-80.1779789999999,40.5425760000001,171,,False
13389,19002,-75.18946059,40.18812796,206,,False
13390,16146,-80.496213,41.2326610000001,184,,True
13391,18501,-75.65396151,41.4123352600001,186,,False
13392,16335,-80.145882,41.641648,200,,True
13393,15857,-78.57821126,41.4263717800001,35,,True
13394,15071,-80.2087999999999,40.4385490000001,35,,False
13395,19107,-75.155587,39.9454379000001,501,,False
13396,18015,-75.393363,40.609357,563,1.0,True
13397,19130,-75.15017825,39.9714501600001,189,,False
13398,16830,-78.4495039999999,41.0328960000001,50,,True
13399,15767,-78.9996659999999,40.9610460000001,49,,True
13400,15215,-79.89607073,40.4894183100001,250,,True
13401,18901,-75.1552849999999,40.300954,60,,False
13402,15701,-79.156262,40.6075210000001,166,,True
13403,19107,-75.15489453,39.94789309,4,,False
13404,18103,-75.46385535,40.5926084800001,94,,False
13405,19118,-75.211935,40.0794680000001,148,,False
13406,18848,-76.4481489299999,41.7840523400001,35,,True
13407,15237,-80.013993,40.5733930000001,423,,True
13408,16407,-79.6129706199999,41.93625332,20,,True
13409,15224,-79.95299037,40.4665287400001,313,1.0,True
13410,15224,-79.9531074,40.4675656000001,313,,True
13411,18840,-76.520727,41.9802300000001,267,2.0,True
13412,17837,-76.8866199999999,40.9797350000001,132,,True
13413,19013,-75.367645,39.856498,473,2.0,True
13414,15650,-79.39466011,40.3211439400001,170,,True
13415,15650,-79.39357745,40.32127481,40,,True
13416,16201,-79.562016,40.8088440000001,147,,True
13417,15779,-79.238243,40.41484,357,,False
13418,16365,-79.1546099999999,41.843328,85,,True
13419,00907,-66.06546953,18.45599329,195,,False
13420,00733,-66.6106587,18.0036816200001,115,,False
13421,00936,-66.06872207,18.41182194,250,,False
13422,00791,-65.82670296,18.1507030500001,64,,False
13423,00909,-66.0737156499999,18.44601952,125,,False
13424,00791,-65.83508002,18.1560003000001,227,,False
13425,00631,-66.8331817499999,18.1810130700001,24,,True
13426,00792,-65.83403257,18.15274643,67,,False
13427,00935,-66.0725339799999,18.39633673,143,,True
13428,00737,-66.14669714,18.12431488,0,,False
13429,00681,-66.1634488999999,18.39681476,150,,False
13430,00936,-66.07465243,18.39503548,0,,True
13431,00918,-66.0510959599999,18.4098626700001,483,,False
13432,00705,-66.26170737,18.14379446,150,,False
13433,00910,-66.06956059,18.44465487,215,,False
13434,00683,-67.03816476,18.09880911,167,,True
13435,00717,-66.61764045,17.99712808,251,,False
13436,00960,-66.16270651,18.3969575300001,211,,False
13437,00733,-66.5947483699999,18.03120341,315,,True
13438,00785,-66.11445435,17.97355134,115,,False
13439,00927,-66.07304168,18.39771985,0,,False
13440,00603,-67.1508851099999,18.4428093400001,154,,False
13441,00613,-66.7311405999999,18.4670455400001,188,,False
13442,00923,-66.0390983,18.3987659700001,150,,False
13443,00959,-66.16635106,18.39799578,91,,False
13444,00682,-67.1528497099999,18.1806372400001,181,,True
13445,00725,-66.0498902099999,18.2207161100001,135,,False
13446,00956,-66.15367444,18.3676591500001,102,,True
13447,00915,-66.09826151,18.3899033500001,132,,False
13448,00961,-66.14752306,18.3974253800001,410,,False
13449,00676,-67.10996904,18.3901943500001,106,,False
13450,00984,-65.97189867,18.3884717,233,,False
13451,00780,-66.54740673,18.03967485,103,,False
13452,00674,-66.4824950999999,18.43455435,251,,False
13453,00693,-66.3770437599999,18.44633356,150,,False
13454,00614,-66.7169149699999,18.4732884800001,138,,True
13455,00674,-66.4739681899999,18.43367476,150,,False
13456,00725,-66.03194587,18.21793941,300,,False
13457,00969,-66.09764036,18.36243116,0,,False
13458,00681,-67.14040149,18.20073203,118,,False
13459,00936,-66.3990694999999,18.44556528,164,,True
13460,00738,-65.65449058,18.3367171100001,180,,False
13461,00683,-67.0400489,18.08263306,40,,False
13462,00935,-66.07284079,18.3955074,68,,True
13463,00919,-66.0559759,18.41941287,180,,False
13464,00641,-66.70133505,18.2677688100001,0,,False
13465,00738,-65.65025508,18.33201624,38,,False
13466,00979,-65.95579,18.3804430000001,988,,False
13467,00928,-66.0462254299999,18.37259235,60,,False
13468,00912,-66.0629360199999,18.4471351,125,,False
13469,00927,-66.39434514,18.2266510000001,0,,True
13470,00935,-66.0731319499999,18.3945986000001,108,,True
13471,00739,-66.16140123,18.17603896,216,,False
13472,00928,-66.02236135,18.3845888600001,108,,False
13473,00623,-67.14732753,18.0857323000001,43,,False
13474,00705,-65.30236436,18.3032546200001,0,,False
13475,02906,-71.3800855,41.84264726,143,,False
13476,02920,-71.46322472,41.7447051600001,230,,False
13477,02915,-71.3672703999999,41.7924481000001,70,,False
13478,02886,-71.47823584,41.7052480900001,359,,True
13479,02895,-71.4958033299999,42.0046119,214,,True
13480,02840,-71.30604899,41.49713912,129,,False
13481,02904,-71.4592404799999,41.8552947700001,312,,False
13482,02903,-71.40912926,41.81188108,719,1.0,True
13483,02908,-71.43538964,41.83483869,220,,False
13484,02879,-71.4964111,41.4310786500001,100,,False
13485,02906,-71.39812349,41.8520681900001,247,,False
13486,02891,-71.82530324,41.3621890800001,125,,False
13487,02905,-71.41220076,41.81087733,167,,False
13488,29532,-79.83980295,34.3133305000001,23,,False
13489,29944,-81.09003051,32.8528480800001,32,,True
13490,29621,-82.64648675,34.5114842400001,461,3.0,True
13491,29203,-80.9796001399999,34.0756098700001,145,,False
13492,29203,-80.98695717,34.08929901,174,,False
13493,29203,-80.9828722,34.08586316,530,,False
13494,29732,-81.05259095,34.9586897300001,50,,False
13495,29485,-80.1576070899999,32.9658778800001,124,,False
13496,29620,-82.3830373499999,34.15971957,25,,True
13497,29827,-81.24795633,32.9655431200001,25,,True
13498,29560,-79.76043781,33.88069159,48,,False
13499,29506,-79.75897472,34.19711497,517,3.0,True
13500,29536,-79.36553244,34.42171059,79,,True
13501,29569,-78.89889314,34.0574707000001,50,,True
13502,29203,-81.03305417,34.02860165,641,1.0,True
13503,29646,-82.1565781899999,34.1756436200001,358,3.0,False
13504,29732,-81.05177374,34.95660945,288,3.0,True
13505,29615,-82.32254918,34.85128582,93,,False
13506,29621,-82.62888111,34.5455714300001,72,,True
13507,29520,-79.91975371,34.6945760500001,59,,True
13508,29488,-80.66991082,32.9228210000001,135,,True
13509,29526,-79.00182781,33.7855218400001,222,3.0,True
13510,29526,-78.99784761,33.7869125,105,,False
13511,29203,-81.02857281,34.0277480500001,96,,False
13512,29506,-79.75497558,34.1953881100001,88,,False
13513,29210,-81.0985722299999,34.0701263400001,82,,False
13514,29010,-80.22597393,34.1989012400001,20,,False
13515,29472,-80.2907313599999,33.0853394600001,10,,False
13516,29210,-81.09822245,34.0737441200001,24,,False
13517,29170,-81.1078839199999,33.9518686600001,30,,False
13518,29550,-80.10412002,34.34981886,116,,True
13519,29210,-81.11140112,34.07261656,8,,False
13520,29169,-81.1181742099999,34.0072911,122,,False
13521,29605,-82.4131781,34.8172494900001,50,,True
13522,29556,-79.81860009,33.66001829,25,,True
13523,29303,-81.93606386,34.96619278,97,,False
13524,29379,-81.6293007899999,34.71216013,85,,False
13525,29440,-79.2845534099999,33.37964269,131,,True
13526,29927,-81.0539623499999,32.3150338,41,,True
13527,29801,-81.76180298,33.5711978900001,273,,True
13528,29401,-79.94927642,32.7827939200001,332,,True
13529,29405,-79.9750523499999,32.83964796,108,,False
13530,29425,-79.94792136,32.78588204,790,,False
13531,29414,-80.0424576899999,32.8083710700001,190,,False
13532,29621,-82.56735757,34.47776731,200,,False
13533,29303,-81.93946449,34.96660045,516,1.0,True
13534,29108,-81.6064234199999,34.2904283500001,90,,True
13535,29572,-78.8201067799999,33.7584394300001,403,1.0,True
13536,29118,-80.83045817,33.54026745,286,3.0,True
13537,29902,-80.68752097,32.41732977,201,,True
13538,29926,-80.71505734,32.2240453200001,109,,False
13539,29576,-79.0427253,33.56046875,124,,True
13540,29464,-79.8505535199999,32.82118087,130,,True
13541,29621,-82.62803267,34.5377413900001,60,,False
13542,29601,-82.42139042,34.84043897,245,,False
13543,29646,-82.15679536,34.16941166,42,,False
13544,29651,-82.2185913,34.8624835800001,48,,True
13545,29671,-82.7071560099999,34.8741442900001,55,,False
13546,29118,-80.82220626,33.53587078,15,,False
13547,29409,-79.95967343,32.7957212700001,38,,False
13548,29162,-80.0812247599999,33.88780194,8,,False
13549,29405,-80.0135289999999,32.8456630000001,22,,False
13550,29720,-80.80239503,34.86206952,63,,False
13551,29566,-78.66354577,33.8657122400001,118,,True
13552,29601,-82.4214189799999,34.8406864300001,32,,False
13553,29303,-81.9424602299999,34.9896574300001,40,,False
13554,29650,-82.22915798,34.8648571200001,156,,False
13555,29302,-81.88044733,34.9101138,3,,False
13556,29150,-80.34272105,33.9236113200001,283,,True
13557,29102,-80.21153903,33.68671298,81,,True
13558,29681,-82.2482302,34.72018561,43,,True
13559,29615,-82.32760809,34.85151346,72,,False
13560,29650,-82.2442311999999,34.9200439700001,82,,True
13561,29690,-82.45596102,34.9754693400001,45,,False
13562,29605,-82.4126485899999,34.81864389,864,1.0,True
13563,29672,-82.98721979,34.6955306900001,169,,False
13564,29220,-81.03316804,34.00678687,35,,True
13565,29910,-80.94048577,32.28574066,38,,False
13566,29576,-79.0409278,33.5613136200001,29,,False
13567,29640,-82.6068529899999,34.8406590000001,109,,True
13568,29210,-81.1109434699999,34.0722657800001,14,,False
13569,29307,-81.8955195299999,34.9784081700001,231,,True
13570,29340,-81.6343726699999,35.0898793000001,125,,True
13571,29824,-81.92970697,33.77900025,25,,False
13572,29505,-79.7520554,34.16006615,310,3.0,True
13573,29706,-81.1831532799999,34.6844824200001,82,,True
13574,29720,-80.78772137,34.7176870700001,211,,True
13575,29506,-79.76439558,34.1890170200001,66,,False
13576,29505,-79.7520102999999,34.1600972000001,44,,True
13577,29566,-78.660205,33.8664190000001,46,,False
13578,29212,-81.16008963,34.0874379200001,76,,True
13579,29220,-81.0335312399999,34.00765482,352,,True
13580,29325,-81.9408219699999,34.4814708000001,76,,True
13581,29574,-79.32583979,34.1862798400001,124,,True
13582,29486,-80.0953019999999,33.068898,50,,False
13583,29690,-82.45473247,34.9640711000001,62,,False
13584,29045,-80.75006727,34.1468982000001,40,,False
13585,29464,-79.85571638,32.8149016300001,59,,False
13586,29406,-80.0699784299999,32.9757993200001,49,,False
13587,29466,-79.76913142,32.87782931,85,,True
13588,29169,-81.11419899,34.0059619,557,3.0,True
13589,29406,-80.0730751099999,32.9759625,321,2.0,True
13590,29607,-82.32616496,34.8045717800001,40,,False
13591,29020,-80.590406,34.2528387,119,,True
13592,29204,-81.0133446999999,34.0143761,258,,True
13593,29203,-80.9586357699999,34.10416789,74,,True
13594,57105,-96.75530413,43.5287556500001,18,,False
13595,57078,-97.4012591699999,42.9147729700001,133,,False
13596,57049,-96.4957456499999,42.5055824500001,38,,False
13597,57701,-103.22887127,44.05868632,6,,False
13598,57701,-103.2234841,44.04644362,26,,False
13599,57105,-96.71426497,43.5350561600001,33,,True
13600,57105,-96.74322897,43.5354019700001,24,,True
13601,57108,-96.78073418,43.4909429900001,53,,True
13602,57108,-96.7852894,43.4904450000001,40,,False
13603,57401,-98.47851235,45.4615100300001,60,3.0,True
13604,57006,-96.7669672499999,44.30787831,49,,True
13605,57301,-98.0080207999999,43.71434228,50,,True
13606,57501,-100.34262675,44.3598042200001,50,,False
13607,57701,-103.22525031,44.0577486,417,2.0,True
13608,57117,-96.71432208,43.5342376200001,572,2.0,True
13609,57105,-96.74210587,43.5355161800001,545,,True
13610,57783,-103.86064462,44.4980636700001,44,,True
13611,57201,-97.1212373399999,44.91097461,81,,True
13612,57078,-97.4081910199999,42.8732545500001,99,,True
13613,57401,-98.4460844399999,45.4630252600001,48,,True
13614,57313,-98.34527862,43.32531563,11,,True
13615,57428,-99.66162744,45.44797849,12,,False
13616,57430,-97.7461385299999,45.78858387,20,,True
13617,57523,-99.29400979,43.1820931600001,16,,False
13618,57226,-96.68313556,44.7527249400001,10,,True
13619,57732,-103.72826841,44.36962692,18,,False
13620,57437,-99.62301925,45.7721722700001,4,,False
13621,57438,-99.1326383699999,45.03065572,12,,True
13622,57028,-96.59146309,44.0513519200001,18,,True
13623,57029,-97.4310806999999,43.3479663700001,25,,False
13624,57442,-99.94779146,45.0130848900001,7,,True
13625,57551,-101.73072543,43.16975367,14,,False
13626,57567,-101.67147678,44.03980876,18,,False
13627,57369,-98.83615644,43.3846476800001,17,,True
13628,57469,-98.52092234,44.87156665,25,,True
13629,57059,-97.7290452399999,43.14903616,20,,True
13630,57785,-103.5073372,44.4024947,25,,True
13631,57380,-98.30200323,43.0783751500001,20,,True
13632,57274,-97.52195455,45.3397727700001,25,,True
13633,57747,-103.48008941,43.4172081300001,25,,True
13634,57730,-103.59052735,43.7724007100001,12,,True
13635,57382,-98.56374221,44.0810863300001,16,,True
13636,57601,-100.44896047,45.54621696,25,,True
13637,57252,-96.62717351,45.2224580600001,25,,False
13638,57070,-97.0840425599999,43.17538103,12,,False
13639,57066,-97.8675251,42.9915707800001,25,,True
13640,57042,-97.11814234,43.99137304,22,,True
13641,57325,-99.32471613,43.7861325900001,25,,True
13642,57231,-97.56129715,44.3859458000001,6,,False
13643,57366,-97.9912405599999,43.39969038,25,,False
13644,57022,-96.71580998,43.8285845400001,23,,True
13645,57013,-96.55755977,43.3044978400001,11,,False
13646,57580,-99.84729509,43.36992976,25,,True
13647,57350,-98.21105963,44.36153118,25,,False
13648,57069,-96.91929851,42.77865825,25,,True
13649,57362,-98.99228219,44.5200541200001,11,,False
13650,57533,-99.43584864,43.2295546300001,25,,True
13651,57262,-97.05015718,45.6574921800001,25,,True
13652,37934,-84.144862971,35.898605155,26,,True
13653,37854,-84.691995,35.865847,90,,False
13654,38120,-89.861447482,35.129966655,927,,True
13655,38017,-89.7145128,35.0494843700001,927,,False
13656,38120,-89.85529467,35.12787502,927,,False
13657,38344,-88.41240859,36.02316734,70,,True
13658,38201,-88.48937266,36.1374731500001,45,,True
13659,38261,-89.04496858,36.4142337800001,137,,True
13660,38019,-89.6776066899999,35.5357101600001,100,,True
13661,38138,-89.79965959,35.1144587000001,53,,False
