Id,ZipCode,Longitude,Latitude,FullTimeOfficers,PartTimeOfficers,TotalActiveOfficers
11435,76670,-96.9460139,32.1242562,5,0,5
11436,79312,-102.4166412,34.00859268,1,0,1
11437,78538,-97.96233839,26.29452794,8,0,8
11438,76065,-96.9967046,32.4928793,29,3,32
11439,75013,-96.6730451,33.1012134,106,0,106
11440,77954,-97.2900441,29.0896776,11,0,11
11441,78209,-98.4660543,29.4843538,20,0,20
11442,78017,-99.16904219,28.66864038,5,0,5
11443,76837,-99.8466014,31.21444095,2,3,5
11444,78566,-97.5067316,26.0866049,1,2,3
11445,75042,-96.655856,32.9099922,321,0,321
11446,76040,-97.102239,32.8290461,83,2,85
11447,77584,-95.2890371,29.5580263,124,0,124
11448,77422,-95.5691835,29.0442071,7,1,8
11449,75116,-96.90622729,32.64649482,57,0,57
11450,75088,-96.56998933,32.90097014,79,0,79
11451,78232,-98.4741103,29.5928722,11,1,12
11452,75159,-96.5398851,32.6492919,20,0,20
11453,76249,-97.2374877,33.2610826,8,0,8
11454,77480,-95.6981654,29.0392281,7,3,10
11455,76226,-97.1852069,33.1213955,8,0,8
11456,78231,-98.5546156,29.5849823,16,0,16
11457,76117,-97.2722393,32.8089712,72,1,73
11458,76248,-97.2325545,32.930003,51,0,51
11459,76135,-97.4364778,32.81092437,24,0,24
11460,78023,-98.6846712,29.6142525,2,0,2
11461,78233,-98.3283072,29.55476814,30,0,30
11462,77581,-95.3101842,29.5876133,5,4,9
11463,75166,-96.4358137,33.0210652,8,0,8
11464,75454,-96.59198251,33.26601247,8,1,9
11465,75094,-96.6104583,33.0180798,22,0,22
11466,76571,-97.5371379,30.9503995,4,0,4
11467,77434,-96.33277828,29.58899199,8,0,8
11468,75925,-95.0682844,31.6517113,5,0,5
11469,76548,-97.6569986,31.0818453,44,0,44
11470,75763,-95.492606,32.134808,2,0,2
11471,77833,-96.415012,30.148527,30,0,30
11472,76118,-97.2380284,32.8086879,17,2,19
11473,78580,-97.7872589,26.4816418,12,0,12
11474,78642,-97.9193273,30.6725175,5,0,5
11475,76574,-97.40935966,30.56354947,27,0,27
11476,76048,-97.7882835,32.4438315,33,0,33
11477,77836,-96.7144774,30.5278279,12,4,16
11478,76064,-97.0131518,32.309431,2,6,8
11479,75862,-95.3759721,30.9435884,6,0,6
11480,76401,-98.2042163,32.2217791,34,0,34
11481,78539,-98.1645115,26.2856556,110,0,110
11482,77583,-95.4668957,29.5088827,6,0,6
11483,76227,-96.98699556,33.27790284,4,0,4
11484,75446,-95.9094297,33.5840085,4,0,4
11485,77962,-96.5131461,29.0412373,3,4,7
11486,78147,-98.0821568,29.071551,3,1,4
11487,76661,-96.89830428,31.30785124,15,0,15
11488,77879,-96.5294306,30.3464372,4,0,4
11489,75148,-96.01366317,32.1698897,4,0,4
11490,78501,-98.2379819,26.2194123,273,0,273
11491,75135,-96.2281548,33.0662228,3,2,5
11492,78596,-97.9753117,26.1714846,75,0,75
11493,75081,-96.7290536,32.948946,132,9,141
11494,75647,-94.9502715,32.5308396,15,3,18
11495,75491,-96.3994476,33.5124966,5,8,13
11496,75414,-96.4092933,33.608066,4,0,4
11497,78155,-97.969882,29.571537,41,0,41
11498,76426,-97.88086163,33.17191915,4,8,12
11499,75657,-94.3441256,32.7570986,7,0,7
11500,77625,-94.3147996,30.3705048,6,1,7
11501,76691,-97.0937718,31.8023113,7,3,10
11502,39667,-90.1418881,31.1169558,10,8,18
11503,18444,-75.51322455,41.30511326,1,7,8
11504,15237,-80.0787821,40.5808883,12,4,16
11505,15221,-79.8858407,40.4433628,22,0,22
11506,19007,-74.8571282,40.0974432,16,4,20
11507,15014,-79.7392518,40.6046946,4,6,10
11508,19551,-76.1372981,40.3517888,2,4,6
11509,19067,-74.7752528,40.210125,11,3,14
11510,19567,-76.1847814,40.3634607,4,2,6
11511,15241,-80.0716827,40.3332366,28,0,28
11512,16648,-78.3917148,40.4280168,8,8,16
11513,17724,-76.8513629,41.6543923,3,5,8
11514,18848,-76.4422258,41.7676251,6,7,13
11515,19507,-76.2613853,40.460218,3,0,3
11516,16669,-78.0474468,40.5721726,0,4,4
11517,17020,-77.02740013,40.39578877,2,0,2
11518,15024,-79.7981052,40.5385186,3,5,8
11519,17868,-76.6281934,40.9569844,3,0,3
11520,15035,-79.8071749,40.3835541,2,8,10
11521,18421,-75.46655549,41.65018176,2,8,10
11522,19013,-75.3593797,39.8516118,102,0,102
11523,17820,-76.40364268,40.87326437,3,4,7
11524,17921,-76.3489061,40.7805688,4,16,20
11525,19465,-75.6553812,40.2310472,13,0,13
11526,15202,-80.0562687,40.4967973,12,0,12
11527,17901,-76.1973218,40.6879037,27,0,27
11528,17965,-76.167401,40.6973955,2,3,5
11529,18237,-75.9946784,40.9030445,2,5,7
11530,19013,-75.3891889,39.8457782,12,12,24
11531,16125,-80.3719872,41.3937297,6,2,8
11532,15110,-79.8470742,40.3726411,14,0,14
11533,18071,-75.60798122,40.80286438,8,5,13
11534,19348,-75.7105012,39.8477977,12,5,17
11535,16057,-80.054898,41.0662215,4,1,5
11536,16046,-80.0058929,40.6990027,1,9,10
11537,75482,-95.60335297,33.13650097,32,0,32
11538,78119,-97.8498593,28.8184822,7,0,7
11539,77535,-94.8873274,30.04662256,17,0,17
11540,78059,-98.8594368,29.1916858,4,0,4
11541,76657,-97.4073794,31.4425195,11,0,11
11542,77554,-94.9072505,29.2993115,5,0,5
11543,75961,-94.6569536,31.6048502,59,1,60
11544,78643,-98.4258684,30.58944593,2,2,4
11545,76641,-96.80661186,32.07944502,1,1,2
11546,78390,-97.3933679,27.9819389,7,0,7
11547,78362,-97.2147697,27.8678393,14,1,15
11548,75682,-94.9407061,32.2374881,5,0,5
11549,79563,-99.8695893,32.4579948,4,0,4
11550,75791,-95.2213052,32.227046,16,5,21
11551,77357,-95.1923897,30.1875802,2,1,3
11552,75205,-96.7966011,32.8284131,52,0,52
11553,79331,-101.9544228,32.7312919,16,1,17
11554,29936,-80.9726638,32.4976646,33,2,35
11555,17046,-76.413825,40.3659174,10,1,11
11556,17042,-76.4410407,40.3335578,9,0,9
11557,17022,-76.5594919,40.1452831,15,4,19
11558,18517,-75.7102955,41.3846742,8,15,23
11559,15658,-79.2055838,40.2596636,3,7,10
11560,18704,-75.8831524,41.2957461,8,7,15
11561,18640,-75.7892995,41.3220062,7,7,14
11562,17406,-76.5820506,40.0132557,8,0,8
11563,17322,-76.6005117,39.8262574,1,1,2
11564,15068,-79.7677417,40.5682655,23,0,23
11565,18414,-75.8039163,41.5118845,4,1,5
11566,18643,-75.836615,41.399796,1,5,6
11567,18037,-75.4924264,40.6702163,4,8,12
11568,79201,-100.2069558,34.42478501,9,0,9
11569,75980,-94.4150105,31.1551748,3,0,3
11570,14810,-77.317537,42.335777,12,7,19
11571,12054,-73.8397786,42.6202718,42,0,42
11572,12078,-74.3493208,43.051958,33,0,33
11573,13069,-76.41552291,43.3209037,35,0,35
11574,10590,-73.55967541,41.27392434,2,18,20
11575,10522,-73.8746207,41.0150859,28,0,28
11576,13642,-75.4699336,44.3361821,8,0,8
11577,14845,-76.8206084,42.1668314,13,0,13
11578,13733,-75.48027099,42.29461618,0,6,6
11579,14075,-78.833154,42.7158699,14,10,24
11580,14530,-78.0007581,42.719378,5,9,14
11581,10803,-73.8091713,40.91168723,28,0,28
11582,14450,-77.4416252,43.1006253,10,0,10
11583,12037,-73.5947262,42.3636553,3,18,21
11584,11570,-73.64331846,40.65862362,51,0,51
11585,13316,-75.75227123,43.34096855,3,8,11
11586,13212,-76.1285286,43.132312,13,2,15
11587,39401,-89.2966587,31.2855755,3,0,3
11588,39079,-89.9146833,32.96943233,16,5,21
11589,39328,-88.6775979,32.7773314,8,1,9
11590,38632,-89.9950691,34.8211738,100,1,101
11591,39120,-91.405126,31.5595264,30,0,30
11592,38917,-89.91902586,33.50843884,8,3,11
11593,39451,-88.5509764,31.1539487,8,2,10
11594,18702,-75.87882853,41.25170284,38,20,58
11595,17837,-76.8823987,40.9634246,7,2,9
11596,17602,-76.3039898,40.0393737,43,3,46
11597,16353,-79.45592106,41.49633939,3,4,7
11598,97828,-117.2786566,45.42443106,7,3,10
11599,88130,-103.3335949,34.19801441,13,0,13
11600,87102,-106.6514325,35.0887265,279,33,312
11601,78550,-97.6635673,26.2211045,8,0,8
11605,78217,-98.44842949,29.53520585,52,0,52
11606,78606,-98.4184224,30.08890384,1,0,1
11608,75961,-94.6206223,31.5841671,4,0,4
11609,76504,-97.3514866,31.0706338,6,2,8
11610,78238,-98.6261182,29.4858405,83,0,83
11611,75751,-95.8452843,32.2006816,2,0,2
11612,78626,-97.67966269,30.63930642,206,0,206
11613,75428,-95.888395,33.2363764,1,0,1
11614,77351,-94.9337783,30.7233331,48,13,61
11615,79528,-100.5734122,33.24755669,1,3,4
11616,78003,-99.07241114,29.72705321,28,0,28
11617,78102,-97.7303878,28.4063502,21,2,23
11618,75426,-95.05219591,33.613844,13,0,13
11619,02917,-71.541416,41.8992781,40,0,40
11620,02919,-71.5002915,41.83064,77,0,77
11621,13057,-76.0494012,43.0466171,38,0,38
11622,14482,-77.9927032,42.9774403,9,2,11
11623,08901,-74.4396586,40.4879315,51,0,51
11624,53039,-88.70439432,43.40757091,67,0,67
11625,07065,-74.26954042,40.59139481,0,0,0
11626,54457,-89.9014626,44.3150853,6,4,10
11627,89027,-114.0585996,36.8119365,1,0,1
11628,26847,-79.1232408,38.9962151,7,0,7
11629,07032,-74.1082126,40.7278036,0,0,0
11630,55720,-92.4581947,46.7213158,19,0,19
11631,08835,-74.58639687,40.54525121,22,0,22
11632,55441,-93.4509422,45.01376523,26,0,26
11633,84130,-111.9428703,40.67161781,15,0,15
11634,98244,-122.2185053,48.82690511,6,0,6
11635,53201,-87.92100958,43.04264907,1987,0,1987
11636,29565,-79.43264941,34.33862258,10,0,10
11637,29036,-81.35760582,34.16914323,6,0,6
11638,29628,-82.5962749,34.0923845,7,0,7
11639,29448,-80.4479562,33.2135281,4,4,8
11640,29172,-81.1019844,33.9133313,2,5,7
11641,29372,-81.7671059,34.8959064,5,2,7
11642,29160,-81.103199,33.7368124,4,0,4
11643,38614,-90.5771806,34.204672,12,2,14
11644,39475,-89.4080882,31.1434414,8,4,12
11645,39074,-89.4858678,32.356068,16,4,20
11646,39773,-88.6476837,33.6032093,24,1,25
11647,38855,-88.4921202,34.3173251,3,1,4
11648,38732,-90.7217177,33.7425405,45,0,45
11649,38632,-90.00015071,34.82184437,33,0,33
11650,38646,-90.2697771,34.2579309,7,0,7
11651,39042,-90.0156392,32.2828913,40,5,45
11652,38606,-89.951555,34.318143,37,0,37
11653,38856,-88.46624341,34.50238204,1,4,5
11654,39701,-88.41587908,33.49776747,62,25,87
11655,15010,-80.3329728,40.7573113,4,4,8
11656,18255,-75.8291706,40.9412895,3,8,11
11657,88203,-104.5216544,33.3756518,41,0,41
11658,87068,-106.665381,34.92979285,29,0,29
11659,77005,-95.43814301,29.71503557,21,0,21
11660,75702,-95.308099,32.3522237,185,0,185
11661,78520,-97.4983675,25.9078582,230,0,230
11662,77546,-95.202135,29.4970515,55,0,55
11663,79547,-99.8936677,33.182501,1,0,1
11664,79225,-99.51605898,34.25687853,2,0,2
11665,78535,-97.73153786,26.24821695,5,3,8
11666,78550,-97.6853918,26.1809444,123,0,123
11667,78597,-97.17069252,26.11824337,25,6,31
11668,75556,-94.057908,33.1379788,1,0,1
11669,75154,-96.8443689,32.5603975,18,0,18
11670,76259,-97.2891524,33.1839533,1,2,3
11671,75001,-96.8304236,32.9666032,60,0,60
11672,75172,-96.6847124,32.5896935,13,0,13
11673,77541,-95.3726127,28.9649773,28,0,28
11674,77520,-94.83649773,29.8672422,1,0,1
11675,78052,-98.7915734,29.2345608,6,0,6
11676,75074,-96.7029137,33.0183379,343,0,343
11677,77901,-97.0075418,28.7972025,106,0,106
11678,76114,-97.40713048,32.75558079,14,2,16
11679,75759,-95.4182618,32.0316573,1,3,4
11680,78654,-98.2773925,30.5713478,27,3,30
11681,76078,-97.4765487,33.0555905,6,4,10
11682,76651,-96.88647652,32.18410939,4,3,7
11683,75101,-96.6948826,32.2634378,1,0,1
11684,75069,-96.6404797,33.1381498,8,2,10
11685,79007,-101.3880892,35.6844462,12,0,12
11686,75773,-95.486144,32.6759878,12,1,13
11687,75472,-95.96088757,32.90020848,4,2,6
11688,78959,-97.3012355,29.69419718,4,0,4
11689,78572,-98.3132426,26.2110787,125,0,125
11690,78576,-98.4449067,26.2303381,7,0,7
11691,75662,-94.8700203,32.3908499,35,0,35
11692,78154,-98.3052807,29.5920648,25,1,26
11693,79250,-101.5975387,33.8706024,1,1,2
11694,79072,-101.7039413,34.1899593,34,0,34
11695,75156,-96.0689369,32.2790152,1,0,1
11696,79081,-101.1924301,36.1973727,4,0,4
11697,79821,-106.6023065,31.9918877,11,2,13
11698,77656,-94.1744927,30.3568634,16,0,16
11699,79928,-106.2018249,31.6835786,16,0,16
11700,18640,-75.778544,41.3179044,3,5,8
11701,15924,-78.8029328,40.1214215,1,3,4
11702,18938,-74.95220061,40.36574548,8,5,13
11703,18901,-75.1319904,40.310138,16,4,20
11704,18914,-75.2039178,40.2965961,11,0,11
11705,16662,-78.32157,40.309525,2,6,8
11706,15104,-79.8803658,40.4128343,1,11,12
11707,15690,-79.55996703,40.60811038,2,0,2
11708,17740,-77.2551588,41.2018292,6,1,7
11709,15728,-79.01189724,40.66858663,1,1,2
11710,15748,-79.1595952,40.5400418,2,6,8
11711,19460,-75.5102966,40.1080818,11,2,13
11712,16121,-80.501876,41.2122883,23,3,26
11713,16901,-77.301341,41.7472886,6,1,7
11714,15106,-80.0923537,40.4044229,12,0,12
11715,17066,-77.8836243,40.3838583,4,5,9
11716,15926,-78.8700154,40.0247427,2,0,2
11717,15801,-78.761278,41.1197121,13,3,16
11718,15558,-79.094437,39.7555341,0,4,4
11719,15142,-80.1320841,40.3909917,13,0,13
11720,19082,-75.2500103,39.9634099,1,9,10
11721,17099,-77.5793375,40.6349332,27,0,27
11722,15767,-78.9679432,40.9439771,8,4,12
11723,16150,-80.486079,41.2812629,2,6,8
11724,15205,-80.0668474,40.4458527,4,4,8
11725,18252,-75.9902012,40.8223451,3,5,8
11726,17702,-77.0350162,41.2230939,2,0,2
11727,15234,-80.0176862,40.3796265,5,1,6
11728,18240,-75.8134457,40.8637128,4,3,7
11729,19335,-75.7054265,40.0052907,18,8,26
11730,19606,-75.85356908,40.30493908,32,0,32
11731,19320,-75.8157035,39.97366436,2,12,14
11732,15010,-80.3925275,40.7796118,7,7,14
11733,15001,-80.2996017,40.6484594,13,8,21
11734,15009,-80.2925151,40.6994891,3,7,10
11735,18612,-75.9631178,41.3356918,4,6,10
11736,18062,-75.5561069,40.5149595,5,4,9
11737,15627,-79.2987369,40.3330815,3,5,8
11738,79927,-106.2786065,31.6713983,27,0,27
11739,76825,-99.3329827,31.1331913,9,0,9
11740,77535,-94.85776524,30.10419354,2,0,2
11741,75160,-96.2754369,32.7376449,35,0,35
11742,75143,-96.23081832,32.44087659,4,1,5
11743,75474,-96.134162,32.9107795,4,0,4
11744,75428,-95.899133,33.24993,18,0,18
11745,75474,-96.0839258,32.8855107,1,1,2
11746,77565,-95.0324019,29.543309,9,6,15
11747,77563,-95.018869,29.3483359,13,7,20
11748,79364,-101.6434009,33.4390012,13,0,13
11749,76033,-97.3885667,32.3474326,54,0,54
11750,79366,-101.6783369,33.536283,3,1,4
11751,79325,-103.0329575,34.388386,2,0,2
11752,79556,-100.4083742,32.4728429,22,1,23
11753,75638,-94.7218359,33.032502,7,3,10
11754,75155,-96.4980162,32.2436143,3,2,5
11755,79382,-102.009812,33.510055,9,0,9
11756,75032,-96.4737435,32.837297,19,0,19
11757,79088,-101.7647362,34.5387709,7,0,7
11758,76063,-97.124859,32.566286,81,0,81
11759,76821,-99.9498355,31.7380501,6,0,6
11760,75860,-96.2837063,31.6264127,6,1,7
11761,78582,-98.81767044,26.37803237,24,0,24
11762,77587,-95.238828,29.6648816,29,0,29
11763,77355,-95.71701,30.154118,3,4,7
11764,75561,-94.2819816,33.4669776,7,0,7
11765,75117,-95.88480249,32.69818612,2,4,6
11766,75125,-96.6670095,32.5336374,7,1,8
11767,79756,-102.8903706,31.5944338,12,0,12
11768,77586,-95.0240297,29.5644302,32,0,32
11769,77306,-95.3502509,30.3335683,2,2,4
11770,79761,-102.3687741,31.8457457,142,5,147
11771,78621,-97.3717827,30.3474384,17,0,17
11772,76443,-99.165107,32.124121,2,0,2
11773,77485,-96.0618381,29.6292678,3,0,3
11774,29223,-80.98005491,34.05338744,512,16,528
11775,29556,-79.83075365,33.66126154,38,0,38
11776,29574,-79.3372668,34.1868958,31,2,33
11777,16950,-77.5327743,41.9218531,1,4,5
11778,17408,-76.7841342,39.9515208,26,0,26
11779,17368,-76.5228316,39.9420631,8,2,10
11780,15954,-79.0230965,40.4153961,1,6,7
11781,15129,-79.995582,40.2916881,17,0,17
11782,15106,-80.0891206,40.4192726,2,3,5
11783,15065,-79.71824046,40.62489287,13,0,13
11784,18634,-76.0006609,41.1991297,13,0,13
11785,18969,-75.3288082,40.3248713,6,2,8
11786,19464,-75.6463741,40.278343,9,0,9
11787,18042,-75.2420557,40.68426,8,18,26
11788,17368,-76.5292893,40.0249884,3,1,4
11789,17815,-76.4095731,41.0105795,6,5,11
11790,18704,-75.8909277,41.2680365,20,0,20
11791,18707,-75.8813764,41.1531382,5,5,10
11792,17057,-76.72721583,40.18938659,1,3,4
11793,78355,-98.1424708,27.225061,9,0,9
11794,75104,-96.95064009,32.59335097,66,0,66
11795,12866,-73.7841646,43.0833132,71,0,71
11796,12143,-73.8092014,42.4694401,6,10,16
11797,14522,-77.2320165,43.0633583,5,0,5
11798,10528,-73.724198,40.9977532,74,0,74
11799,10607,-73.78856,41.0412414,116,0,116
11800,13460,-75.50030712,42.67848378,0,7,7
11801,14895,-77.9431842,42.1187197,11,13,24
11802,12746,-74.6444534,41.4047379,7,12,19
11803,10987,-74.185984,41.1952635,4,9,13
11804,14001,-78.5019382,43.0197663,2,11,13
11805,11771,-73.5281339,40.9144796,5,2,7
11806,11021,-73.7313051,40.7916139,6,0,6
11807,11024,-73.7556129,40.8149719,22,0,22
11808,12180,-73.680395,42.686411,17,1,18
11809,39429,-89.8363297,31.2510472,21,5,26
11810,39213,-90.22422037,32.34611794,3,3,6
11811,39401,-89.2918486,31.3265704,104,8,112
11812,39095,-90.0243811,33.106288,11,0,11
11813,38676,-90.3842829,34.6994498,70,2,72
11814,39074,-89.4857649,32.3550053,26,6,32
11815,38863,-89.030213,34.2537778,18,1,19
11816,19401,-75.3434018,40.1154711,95,0,95
11817,97918,-117.2409405,43.9807698,22,0,22
11818,97701,-121.3064926,44.1003506,77,2,79
11819,87733,-103.9572455,35.7751808,2,0,2
11820,88310,-105.9610699,32.9299919,30,0,30
11821,87004,-106.5846733,35.3079128,45,0,45
11822,78520,-97.488591,25.8965194,18,0,18
11824,77090,-95.4293248,30.0063961,36,3,39
11825,78212,-98.50285326,29.44451973,17,0,17
11826,75501,-94.0915983,33.392715,3,0,3
11827,12754,-74.746908,41.802297,16,0,16
11828,12305,-73.9369418,42.814558,166,0,166
11829,12309,-73.8853989,42.819095,29,0,29
11830,10601,-73.7712629,41.0301479,210,0,210
11831,14052,-78.6133259,42.767702,17,0,17
11832,39327,-89.1064446,32.4233492,10,3,13
11833,18042,-75.21737571,40.68764218,6,0,6
11834,16316,-80.33332329,41.60451653,3,2,5
11835,76705,-97.10133392,31.63999651,3,1,4
11836,77701,-94.09358575,30.07944403,142,0,142
11837,76932,-101.4597017,31.1930938,7,3,10
11838,75785,-95.15103594,31.80920838,32,0,32
11839,79512,-100.8701063,32.39038743,5,1,6
11840,78361,-98.67649558,27.30635117,20,0,20
11841,77954,-97.28854918,29.0928238,12,2,14
11842,79118,-101.8685821,35.1173318,68,3,71
11843,79336,-102.3787936,33.578316,11,0,11
11844,76043,-97.7509796,32.2501208,20,8,28
11845,78355,-98.126715,27.247861,18,0,18
11846,14901,-76.8010688,42.0907608,44,0,44
11847,14489,-77.0321517,43.0668181,75,15,90
11848,10007,-74.004248,40.7135914,120,0,120
11849,29118,-80.8522745,33.5116943,92,15,107
11850,17013,-77.1886012,40.2010481,25,5,30
11851,18414,-75.7362279,41.5341005,2,1,3
11852,87801,-106.8934537,34.0555183,10,2,12
11853,75226,-96.7768036,32.7810622,48,0,48
11854,79329,-101.6801197,33.6652037,4,0,4
11855,39201,-90.18443879,32.30308941,188,0,188
11856,97361,-123.2391363,44.85171641,8,0,8
11857,87901,-107.2569484,33.12961082,14,0,14
11858,87566,-106.0714666,36.05337281,12,0,12
11859,19136,-75.00896557,40.0376516,6624,0,6624
11860,15024,-79.820006,40.5410926,7,4,11
11861,16323,-79.8319065,41.397181,16,0,16
11862,18512,-75.6212536,41.4456885,4,14,18
11863,15220,-80.0469966,40.4187536,10,0,10
11864,19072,-75.264531,40.004864,6,0,6
11865,17543,-76.3069037,40.1567244,13,0,13
11866,17972,-76.1715899,40.6261195,8,2,10
11867,15904,-78.8397799,40.2685141,20,6,26
11868,15084,-79.79754295,40.57349866,3,12,15
11869,15017,-80.1107035,40.3597991,9,0,9
11870,97838,-119.290807,45.8384295,24,0,24
11871,97148,-123.1875281,45.3405893,3,0,3
11872,97914,-116.9688329,44.023432,22,0,22
11873,97361,-123.229735,44.852566,12,0,12
11874,97060,-122.3886163,45.53959918,23,0,23
11875,87031,-106.7347342,34.8018292,37,1,38
11876,76301,-98.4969754,33.9042054,1,40,41
11877,77016,-95.2673981,29.87138478,21,0,21
11878,65010,-92.2616609,38.77484553,4,0,4
11879,54230,-87.94901762,44.15407689,1,2,3
11880,38506,-85.4477459,36.1945759,11,0,11
11881,27889,-77.06495836,35.57364204,0,0,0
11882,56425,-94.2419698,46.3478324,0,0,0
11883,54941,-88.9613267,43.845511,18,1,19
11884,54130,-88.27448118,44.27890241,24,0,24
11885,54452,-89.68451901,45.18201303,29,0,29
11886,54013,-92.1702914,45.058924,3,3,6
11887,53562,-89.5093398,43.095497,34,0,34
11888,54755,-91.66856964,44.56770886,4,4,8
11889,53573,-90.44264809,43.18685051,2,2,4
11890,55396,-94.3640294,44.5423322,3,5,8
11891,54552,-90.4524799,45.9319352,7,3,10
11892,54555,-90.3990903,45.6860762,5,5,10
11893,08628,-74.7814215,40.2635632,15,0,15
11894,98073,-122.129724,47.68001468,79,0,79
11895,29445,-80.0359248,33.0282351,59,0,59
11896,29472,-80.3102016,33.0990005,2,0,2
11897,29102,-80.2128139,33.6949831,17,1,18
11898,29532,-79.8762392,34.3005245,26,0,26
11899,29550,-80.0746182,34.3734871,34,4,38
11900,29010,-80.2470933,34.2181883,16,0,16
11901,29569,-78.89199351,34.0580404,10,2,12
11902,29130,-80.9599134,34.3065765,1,0,1
11903,29385,-82.1102339,34.9552244,8,0,8
11904,29525,-79.5464688,34.5799937,4,1,5
11905,29138,-81.7731724,34.0012594,10,0,10
11906,29710,-81.2259303,35.1104559,16,0,16
11907,29556,-79.8352167,33.6670453,19,1,20
11908,29512,-79.6822784,34.6182561,36,0,36
11909,29127,-81.5372636,34.211659,3,1,4
11910,17325,-77.23164109,39.82933413,9,0,9
11911,39553,-88.6643276,30.3947601,44,25,69
11912,38655,-89.52737986,34.37608424,50,0,50
11913,39563,-88.5374902,30.4130403,19,0,19
11914,38850,-89.0220463,34.0370559,2,2,4
11915,39041,-90.4605775,32.3485699,3,4,7
11916,39439,-88.9817953,31.8858156,5,2,7
11917,39358,-88.48550543,32.82973137,2,4,6
11918,39571,-89.204182,30.340538,21,4,25
11919,38614,-90.5764879,34.2031734,35,0,35
11920,38915,-89.3446622,33.9909939,5,6,11
11921,39428,-89.5541198,31.6450595,8,7,15
11922,39059,-90.3591744,31.9869979,13,1,14
11923,39345,-89.1585001,32.3243703,11,4,15
11924,39145,-89.7990953,32.3128132,6,0,6
11925,39114,-89.8710343,31.9621989,5,2,7
11926,38925,-89.7110845,33.6327367,1,4,5
11927,38643,-90.2848575,34.2035078,2,4,6
11928,38824,-88.63122813,34.52321105,8,0,8
11929,38869,-88.841644,34.3641269,2,5,7
11930,38771,-90.5501964,33.725638,9,5,14
11931,39110,-90.1228913,32.4642474,60,0,60
11932,38622,-90.1356831,34.1731077,0,2,2
11933,38721,-90.83080263,32.97434371,2,1,3
11934,38948,-89.9112552,34.0558742,1,2,3
11935,38829,-88.53513889,34.65877662,24,7,31
11936,38957,-90.37110253,33.9701879,1,2,3
11937,39747,-89.5696668,33.4414138,1,4,5
11938,38870,-88.39765341,34.06911454,1,5,6
11939,39117,-89.6561632,32.3518989,10,4,14
11940,38924,-90.2362679,33.320485,1,0,1
11941,17257,-77.5233139,40.0510314,10,3,13
11942,18235,-75.7726759,40.8118877,4,3,7
11943,87016,-106.0632316,34.7569565,5,0,5
11944,87035,-106.050413,35.002973,10,0,10
11945,87036,-106.2434217,34.5210242,4,0,4
11946,87013,-106.9622179,36.0128689,6,0,6
11947,87528,-106.9894653,36.93552218,23,0,23
11948,87005,-108.4121979,34.996895,8,0,8
11949,79360,-102.642171,32.71957637,11,0,11
11950,77840,-96.3028758,30.6038257,112,0,112
11951,76180,-97.217764,32.826885,109,0,109
11952,77547,-95.2459257,29.7328753,19,0,19
11953,75845,-95.1276034,31.0543448,2,0,2
11954,77979,-96.6269089,28.6160123,19,0,19
11955,76528,-97.7482509,31.4360199,16,1,17
11956,78164,-97.4990375,28.9822021,4,4,8
11957,78266,-98.30033368,29.63851529,14,0,14
11958,78102,-97.7504807,28.4049572,23,0,23
11959,78373,-97.0685213,27.8354071,12,0,12
11960,78595,-98.5604353,26.2675135,9,0,9
11961,76247,-97.24102215,33.10112765,7,1,8
11962,77385,-95.4379677,30.1566749,17,0,17
11963,79350,-101.8393963,33.7295877,1,1,2
11964,78579,-97.9587644,26.0922048,9,0,9
11965,75134,-96.760242,32.608981,63,0,63
11966,75077,-97.0530553,33.0848596,29,0,29
11967,75431,-95.47341533,33.06143943,1,2,3
11968,76258,-96.9603308,33.3969272,8,0,8
11969,77541,-95.2996847,28.9428534,7,5,12
11970,75048,-96.58466048,32.97394495,27,0,27
11971,78023,-98.68636142,29.56240092,19,3,22
11972,77541,-95.3277421,29.0036375,5,6,11
11973,75067,-97.02236794,33.04282783,138,0,138
11974,75780,-95.09404287,31.98091786,1,8,9
11975,75071,-96.6408037,33.2239746,155,0,155
11976,75098,-96.5146824,33.0247421,41,0,41
11977,76559,-97.60557546,31.0777595,8,0,8
11978,76501,-97.3392667,31.094735,132,0,132
11979,78657,-98.3661395,30.5442261,15,0,15
11980,75034,-96.8228559,33.1341712,130,0,130
11981,78657,-98.32074025,30.5496798,4,0,4
11982,78061,-99.118809,28.892436,10,0,10
11983,78624,-98.84949552,30.25100109,29,0,29
11984,79357,-101.3826883,33.6792753,3,0,3
11985,75156,-96.1099857,32.2633969,1,0,1
11986,75452,-96.24806292,33.38035777,4,0,4
11987,77478,-95.6369127,29.6037138,130,0,130
11988,75215,-96.7946203,32.7678427,3389,0,3389
11989,77461,-95.8402564,29.3981861,5,0,5
11990,75156,-96.1162572,32.3348121,15,1,16
11991,75143,-96.186926,32.28882,8,0,8
11992,77363,-95.83063176,30.26016688,4,1,5
11993,77868,-96.08770585,30.38709662,18,0,18
11994,75021,-96.53586519,33.75510946,45,0,45
11995,78124,-98.1396273,29.5700328,3,8,11
11996,78154,-98.269767,29.5656931,44,0,44
11997,75076,-96.66877595,33.75909279,7,1,8
11998,78560,-98.479667,26.2485971,14,0,14
11999,29405,-79.9800684,32.8560333,259,0,259
12000,38852,-88.201292,34.812055,13,10,23
12001,39474,-89.8654139,31.6007359,14,0,14
