Id,ZipCode,Longitude,Latitude
10287,90501,-118.31963,33.81128
10288,92881,-117.532661,33.84204
10289,95926,-121.832864,39.7411585
10290,95128,-121.943581,37.308561
10291,92240,-116.5139,33.96394
10292,92020,-116.957621,32.793331
10293,92804,-117.958991,33.814861
10294,92260,-116.3980289,33.7019944
10295,94952,-122.653581,38.232021
10296,90035,-118.3776271,34.0549324
10297,94952,-122.655811,38.24462
10298,92115,-117.050371,32.75508
10299,95648,-121.296301,38.870901
10300,95621,-121.298886,38.707455
10301,95207,-121.31467,37.98789
10302,92084,-117.24651,33.225411
10303,94087,-122.03218,37.359411
10304,95336,-121.219217,37.8185431
10305,92123,-117.14758,32.78426
10306,92805,-117.8988562,33.8371163
10307,93308,-119.0063,35.403691
10308,95033,-122.01782,37.193131
10309,95060,-122.148891,37.06155
10310,95207,-121.3272,38.002
10311,92368,-117.3324727,34.5983345
10312,92008,-117.33774,33.16584
10313,94546,-122.0704,37.68724
10314,93301,-119.022331,35.37945
10315,92128,-117.067881,32.996431
10316,94801,-122.36085,37.94148
10317,95129,-121.99087,37.310871
10318,92880,-117.59554,33.96072
10319,91106,-118.12596,34.141651
10320,91910,-117.081731,32.654711
10321,94931,-122.707851,38.323791
10322,95928,-121.8063121,39.7301769
10323,91770,-118.1078,34.05974
10324,95758,-121.40637,38.437981
10325,94089,-122.0032463,37.3969121
10326,92336,-117.44686,34.137901
10327,95835,-121.5303097,38.6795151
10328,91767,-117.755534,34.057046
10329,92882,-117.6238,33.87183
10330,95212,-121.2737684,38.0375768
10331,92841,-117.9758,33.78521
10332,95062,-122.0139724,36.9806532
10333,92882,-117.622101,33.870391
10334,92009,-117.246134,33.068407
10335,91711,-117.72274,34.121601
10336,92386,-116.830652,34.25044
10337,92618,-117.78734,33.665121
10338,92869,-117.80944,33.79508
10339,94947,-122.5862,38.10568
10340,94949,-122.525,38.05568
10341,91942,-117.039818,32.755929
10342,95818,-121.50814,38.546441
10343,92083,-117.257511,33.21103
10344,90064,-118.418857,34.04533
10345,90254,-118.40216,33.87233
10346,93720,-119.7574202,36.8514257
10347,94027,-122.19498,37.452141
10348,91786,-117.670221,34.105721
10349,91767,-117.7385266,34.0887165
10350,93721,-119.796091,36.73932
10351,91405,-118.43127,34.196921
10352,93534,-118.1498912,34.7035036
10353,95620,-121.827043,38.449572
10354,93003,-119.160137,34.28465
10355,93311,-119.03447,35.346221
10356,92883,-117.524376,33.823378
10357,92123,-117.12667,32.834291
10358,91935,-116.8527734,32.7293602
10359,92307,-117.2659,34.5373
10360,95136,-121.86101,37.2752
10361,92116,-117.146641,32.75908
10362,95661,-121.260061,38.740631
10363,95746,-121.170641,38.74247
10364,95608,-121.336781,38.618151
10365,95835,-121.50602,38.670791
10366,92019,-116.932441,32.78766
10367,94565,-121.88638,38.011121
10368,94513,-121.7359,37.91691
10369,94546,-122.0813,37.69867
10370,92122,-117.2134,32.87267
10371,91324,-118.545721,34.2477
10372,92704,-117.897871,33.727231
10373,92844,-117.9791313,33.7735787
10374,95928,-121.8060529,39.7334497
10375,95928,-121.850946,39.7240748
10376,95624,-121.39013,38.412891
10377,91724,-117.86647,34.095791
10378,96097,-122.6427,41.73137
10379,91739,-117.5300011,34.122864
10380,92337,-117.435421,34.051691
10381,95630,-121.177921,38.652751
10382,93644,-119.63922,37.33108
10383,95630,-121.177921,38.652751
10384,92313,-117.321211,34.034851
10385,90016,-118.362337,34.038108
10386,90713,-118.106652,33.858276
10387,95128,-121.94999,37.3126
10388,90631,-117.96364,33.93948
10389,94510,-122.115381,38.087361
10390,90505,-118.3444,33.8116
10391,91007,-118.041291,34.13353
10392,92591,-117.15378,33.53936
10393,92591,-117.146161,33.517981
10394,94920,-122.4604,37.87507
10395,94947,-122.609643,38.117932
10396,94947,-122.5573,38.08118
10397,94920,-122.476,37.89257
10398,94903,-122.5471,38.02637
10399,94925,-122.4908,37.92059
10400,94947,-122.5692,38.09412
10401,94925,-122.5008,37.91904
10402,94904,-122.5377,37.95237
10403,94941,-122.5291,37.89553
10404,94960,-122.5663,37.97079
10405,94965,-122.4847,37.8488
10406,94920,-122.5023,37.89837
10407,94945,-122.5765,38.10817
10408,94939,-122.5323,37.92854
10409,94941,-122.5392,37.9
10410,94941,-122.521,37.90583
10411,94941,-122.543,37.88037
10412,94925,-122.5219,37.92875
10413,94960,-122.5686,37.97614
10414,94960,-122.5646,37.97402
10415,94939,-122.5064,37.94682
10416,94960,-122.5616,37.98211
10417,95616,-121.7422,38.55398
10418,94960,-122.5678,37.98204
10419,94901,-122.5293,37.9661
10420,95482,-123.2194,39.15146
10421,95460,-123.7966,39.30513
10422,95418,-123.2033805,39.2348369
10423,94558,-122.285762,38.295608
10424,94558,-122.286946,38.296474
10425,95252,-120.8339,38.19068
10426,94558,-122.3209,38.32089
10427,94558,-122.2924,38.29289
10428,95667,-120.8139,38.73641
10429,94558,-122.276917,38.30536
10430,94558,-122.3191,38.32494
10431,94573,-122.4217,38.45666
10432,94559,-122.2974,38.29765
10433,94558,-122.3009,38.31427
10434,95688,-122.0021,38.36413
10435,94590,-122.2431,38.10434
10436,94533,-122.0398,38.25916
10437,95688,-122.0041,38.36517
10438,94591,-122.2285,38.11466
10439,95667,-120.7787,38.73529
10440,96150,-119.9607,38.93928
10441,95687,-121.9855,38.33863
10442,94590,-122.2341,38.11438
10443,94510,-122.1471,38.05912
10444,94590,-122.2681,38.12263
10445,95688,-122.0023,38.36411
10446,95620,-121.77566,38.3873
10447,91011,-118.2054,34.20649
10448,93728,-119.7919,36.75615
10449,95687,-121.9696,38.34436
10450,95667,-120.808,38.7341
10451,95404,-122.7112,38.46115
10452,95405,-122.6887,38.4404
10453,94928,-122.686,38.34018
10454,95404,-122.7029,38.45274
10455,95476,-122.4553,38.29476
10456,95472,-122.8414,38.41005
10457,95401,-122.7179,38.44894
10458,94952,-122.624,38.22408
10459,94931,-122.7074,38.32476
10460,94952,-122.6496,38.23129
10461,95401,-122.7723,38.453
10462,94954,-122.5963,38.26229
10463,94952,-122.6483,38.23221
10464,95409,-122.672,38.48311
10465,95401,-122.7411,38.43344
10466,94928,-122.674881,38.336151
10467,95476,-122.4362,38.287331
10468,95404,-122.7045,38.42814
10469,95401,-122.8481,38.46922
10470,94550,-121.7673,37.65948
10471,94709,-122.2696,37.87547
10472,94707,-122.2692,37.88663
10473,94546,-122.0934,37.69322
10474,94611,-122.231,37.82528
10475,94550,-121.783,37.67355
10476,94568,-121.9423,37.70502
10477,94501,-122.2903,37.77697
10478,94610,-122.241304,37.8120387
10479,94611,-122.2311,37.82517
10480,94611,-122.2001,37.81497
10481,94619,-122.1584,37.79598
10482,94703,-122.27719,37.855011
10483,94619,-122.1832,37.79882
10484,94545,-122.1018,37.63729
10485,94707,-122.2761,37.89059
10486,94705,-122.2489,37.85437
10487,94618,-122.2518,37.84678
10488,94539,-121.9538,37.55949
10489,94610,-122.2523,37.81336
10490,94619,-122.2001,37.78138
10491,94588,-121.8994,37.67698
10492,94577,-122.1595,37.72426
10493,94568,-121.95457,37.703941
10494,94601,-122.2346,37.78288
10495,94546,-122.0737,37.71004
10496,94501,-122.2487,37.76926
10497,94601,-122.2299,37.78286
10498,94710,-122.29313,37.868321
10499,94607,-122.2691,37.79975
10500,94619,-122.1954,37.79331
10501,94607,-122.26383,37.79717
10502,94619,-122.1738,37.79495
10503,94603,-122.1747,37.73579
10504,94619,-122.1678,37.791251
10505,94609,-122.2584,37.83421
10506,94601,-122.222,37.79341
10507,94601,-122.225,37.7726
10508,95060,-122.0275,36.97187
10509,94580,-122.1381,37.66808
10510,95634,-120.838017,38.907928
10511,90503,-118.292291,33.831591
10512,91768,-117.78147,34.049532
10513,94619,-122.1801,37.79284
10514,91766,-117.7376,34.05212
10515,94708,-122.2702,37.9018
10516,94550,-121.7969,37.6652
10517,95945,-121.076061,39.206521
10518,94708,-122.2555,37.89
10519,94710,-122.2971,37.87824
10520,94577,-122.146,37.725
10521,94601,-122.2105,37.77052
10522,94550,-121.796736,37.689037
10523,94602,-122.2155,37.79183
10524,94539,-121.9258,37.50691
10525,94710,-122.3026,37.87679
10526,94544,-122.094,37.65561
10527,94550,-121.7403399,37.6777232
10528,94501,-122.2443,37.76883
10529,94610,-122.230081,37.80449
10530,94609,-122.253508,37.835192
10531,94608,-122.2772,37.83744
10532,94610,-122.2509,37.81597
10533,94501,-122.2525,37.76962
10534,94709,-122.2626,37.87494
10535,92105,-117.0853,32.74313
10536,94606,-122.2419,37.80075
10537,94568,-121.93,37.70976
10538,92844,-117.983089,33.766564
10539,94550,-121.7338,37.67954
10540,94520,-122.0414,37.99725
10541,94523,-122.0827,37.94648
10542,94530,-122.3019,37.91385
10543,94520,-122.0324,37.97792
10544,94595,-122.0693,37.87678
10545,94707,-122.2818,37.91368
10546,94549,-122.1168,37.89077
10547,94523,-122.0816,37.92648
10548,94563,-122.1895,37.88547
10549,94595,-122.0776,37.88633
10550,94598,-122.0487,37.92196
10551,94509,-121.82098,38.011181
10552,94563,-122.1612,37.85921
10553,94596,-122.0678,37.90251
10554,94521,-121.9421,37.96262
10555,94565,-121.876,38.00278
10556,94507,-122.0171,37.83547
10557,94116,-122.4938,37.7425
10558,94519,-122.0268,37.98386
10559,94556,-122.1332,37.83297
10560,94607,-122.286561,37.806491
10561,94523,-122.0886,37.94653
10562,94521,-121.9941,37.96634
10563,94517,-121.9525,37.9544
10564,92122,-117.2053,32.85321
10565,94526,-121.98253,37.832201
10566,94520,-122.0383,37.96599
10567,94565,-121.966561,38.034021
10568,94556,-122.1381,37.84066
10569,95624,-121.3973,38.43191
10570,94597,-122.0701,37.91061
10571,94549,-122.1083,37.897
10572,94518,-122.0229,37.97282
10573,94526,-121.9878,37.8295
10574,94549,-122.1586,37.88659
10575,94553,-122.12919,38.006651
10576,93436,-120.4515,34.66017
10577,93030,-119.1681,34.20765
10578,94549,-122.091971,37.862951
10579,94805,-122.3219,37.94623
10580,94597,-122.071,37.90979
10581,93706,-119.810031,36.723311
10582,93705,-119.8166,36.80644
10583,93710,-119.7825024,36.8164336
10584,93726,-119.7629,36.7939
10585,93705,-119.827,36.77753
10586,93701,-119.778375,36.75776
10587,93612,-119.7268,36.79651
10588,93710,-119.7715,36.82079
10589,93706,-119.7961,36.69876
10590,93646,-119.3115,36.6228
10591,93705,-119.818,36.79276
10592,93706,-119.7913,36.64961
10593,93706,-119.8107,36.7217
10594,93728,-119.7943,36.7529
10595,93710,-119.7593,36.81634
10596,93704,-119.791079,36.804906
10597,93608,-120.3215,36.50168
10598,93662,-119.6036,36.57211
10599,93657,-119.5579,36.69154
10600,93726,-119.7717,36.78909
10601,93611,-119.675674,36.8346861
10602,95382,-120.8253,37.51399
10603,93640,-120.3911,36.75393
10604,93654,-119.4533884,36.5905965
10605,93625,-119.6767,36.62887
10606,93728,-119.79546,36.763188
10607,93706,-119.7986,36.71843
10608,93706,-119.79986,36.721051
10609,93726,-119.7404,36.78135
10610,93701,-119.7798,36.75446
10611,93234,-120.098,36.21016
10612,93657,-119.5740238,36.7021281
10613,93711,-119.8165562,36.8225414
10614,93703,-119.7818,36.76012
10615,93631,-119.5501457,36.5162213
10616,93710,-119.774842,36.843012
10617,93654,-119.4418,36.59657
10618,95945,-121.019,39.19941
10619,95945,-121.0688,39.22669
10620,93305,-118.9771,35.37549
10621,93306,-118.9658,35.38999
10622,93263,-119.2727,35.50543
10623,93306,-118.9653,35.41014
10624,93301,-119.0171,35.39874
10625,93309,-119.0562,35.36374
10626,93268,-119.461,35.14282
10627,93308,-119.0757,35.41637
10628,93263,-119.2865,35.49278
10629,93263,-119.2701213,35.5074378
10630,93241,-118.914,35.26739
10631,93280,-119.3511,35.59386
10632,93212,-119.5815,36.10312
10633,93245,-119.7842,36.30013
10634,93638,-120.0387,36.97248
10635,93638,-120.0437,36.95609
10636,95301,-120.616,37.36296
10637,95340,-120.4579,37.30377
10638,95340,-120.4804,37.305
10639,95322,-121.0069,37.25568
10640,95650,-121.1831,38.8092
10641,95678,-121.2948,38.75894
10642,96145,-120.1075,39.19101
10643,95602,-121.0371,38.95751
10644,94507,-122.0187,37.85966
10645,95334,-120.7273,37.38283
10646,92392,-117.312242,34.479881
10647,93274,-119.338,36.21407
10648,93286,-119.0982161,36.4208262
10649,93257,-119.0231,36.06691
10650,93291,-119.2946,36.34932
10651,93257,-119.0222,36.06238
10652,93241,-118.9194284,35.2614998
10653,93618,-119.3925,36.55352
10654,93221,-119.1476196,36.2957535
10655,93291,-119.2970359,36.3280261
10656,93291,-119.3585,36.34089
10657,93277,-119.3264,36.29337
10658,94132,-122.4758,37.71341
10659,94115,-122.4348,37.79269
10660,94131,-122.4424,37.74067
10661,94117,-122.452,37.76271
10662,94103,-122.4261,37.76489
10663,94132,-122.4756,37.73075
10664,94118,-122.4542,37.78281
10665,94117,-122.4417,37.77562
10666,94115,-122.4279,37.7827
10667,94134,-122.4113,37.73271
10668,94118,-122.4672,37.78496
10669,94122,-122.4837,37.75743
10670,94109,-122.4237,37.7851
10671,94124,-122.4054,37.73863
10672,94103,-122.4149,37.7734
10673,95631,-120.813,39.02248
10674,95603,-121.015969,38.970818
10675,95678,-121.2769,38.74574
10676,95670,-121.2987,38.60402
10677,95608,-121.333,38.60955
10678,95819,-121.43,38.56818
10679,95628,-121.274,38.64034
10680,95864,-121.3818,38.57599
10681,95608,-121.3539,38.60404
10682,95610,-121.2633,38.69275
10683,95842,-121.3454,38.68765
10684,95842,-121.36441,38.661691
10685,95628,-121.291911,38.646221
10686,95632,-121.3109,38.24693
10687,95819,-121.4329,38.56855
10688,95817,-121.4627,38.54364
10689,95822,-121.4963,38.52604
10690,95822,-121.5049,38.52488
10691,95621,-121.3065,38.70404
10692,95814,-121.494,38.572241
10693,95608,-121.34,38.614
10694,95825,-121.4149,38.60828
10695,95817,-121.451,38.54843
10696,95817,-121.4679,38.55237
10697,95822,-121.4794,38.5175
10698,95819,-121.42745,38.567171
10699,95824,-121.4123,38.51591
10700,95820,-121.4615,38.53259
10701,95827,-121.3459,38.56058
10702,95838,-121.464691,38.634771
10703,95816,-121.4652,38.575
10704,95817,-121.4729,38.55607
10705,94025,-122.201,37.46984
10706,95814,-121.49738,38.573961
10707,95630,-121.1749,38.67575
10708,95824,-121.4595,38.51318
10709,95204,-121.308,37.98224
10710,95240,-121.276,38.13284
10711,95242,-121.2874023,38.12504
10712,95366,-121.1318,37.73904
10713,95207,-121.3091,37.99502
10714,95240,-121.2774,38.12576
10715,95236,-121.0819,38.02207
10716,95336,-121.2044,37.80043
10717,95240,-121.297515,38.134349
10718,95376,-121.4249,37.7307
10719,95240,-121.2668,38.14304
10720,95376,-121.4500481,37.737791
10721,95376,-121.4407,37.74797
10722,95350,-120.9887,37.66421
10723,95350,-121.0211,37.66811
10724,95382,-120.8295,37.52265
10725,95355,-120.975733,37.667613
10726,95350,-121.0083,37.66373
10727,95350,-121.0016,37.66442
10728,95351,-121.0191,37.61519
10729,95363,-121.1275299,37.4807565
10730,95350,-120.9856,37.66166
10731,95350,-121.0182,37.67658
10732,95307,-120.958737,37.59768
10733,95356,-121.0538001,37.6955604
10734,95354,-120.9924,37.64334
10735,95380,-120.8557,37.49611
10736,95370,-120.3916,37.98499
10737,95695,-121.7714,38.67505
10738,95694,-121.9749,38.51947
10739,95695,-121.7944,38.66271
10740,95618,-121.7292,38.56379
10741,95605,-121.514,38.59119
10742,95653,-121.96461,38.681451
10743,95616,-121.744614,38.5410569
10744,95616,-121.7822,38.54869
10745,95616,-121.7991,38.54489
10746,95616,-121.764061,38.54509
10747,95616,-121.7539,38.55047
10748,95616,-121.7857,38.55912
10749,94122,-122.484,37.75748
10750,94112,-122.4279,37.73241
10751,94118,-122.4597,37.78671
10752,94110,-122.4237,37.76193
10753,94116,-122.5001,37.74316
10754,94114,-122.4377,37.76564
10755,95822,-121.504561,38.508021
10756,95528,-124.0418,40.53778
10757,94114,-122.4304,37.76858
10758,94122,-122.4672,37.75824
10759,94553,-122.1015189,37.9903028
10760,90017,-118.2574,34.05619
10761,94108,-122.4078,37.79289
10762,94122,-122.4775,37.76185
10763,91001,-118.1294,34.18923
10764,94124,-122.3889,37.73446
10765,94110,-122.4185,37.74972
10766,94131,-122.44006,37.74505
10767,94117,-122.4506,37.76357
10768,91801,-118.109,34.07844
10769,93705,-119.8383726,36.8054716
10770,94115,-122.4299,37.78293
10771,94121,-122.4906,37.77501
10772,94115,-122.4397,37.78796
10773,92831,-117.8919,33.87481
10774,92311,-117.0400089,34.8921443
10775,94122,-122.4833,37.76229
10776,92617,-117.8332,33.64604
10777,94134,-122.4237,37.71355
10778,94110,-122.4225,37.73849
10779,94118,-122.4595,37.7846
10780,94116,-122.5008,37.73801
10781,94115,-122.4352,37.78127
10782,94115,-122.4306,37.78679
10783,94118,-122.4528,37.7839
10784,94133,-122.4125,37.80344
10785,94132,-122.47803,37.720841
10786,94108,-122.4091,37.79377
10787,94121,-122.4901,37.77512
10788,94402,-122.3421,37.52171
10789,94010,-122.3704,37.58578
10790,94066,-122.4026,37.61512
10791,94403,-122.3054,37.52448
10792,94025,-122.1877,37.44939
10793,94002,-122.2982,37.51057
10794,94010,-122.3832,37.560931
10795,94044,-122.4787,37.65682
10796,94061,-122.2509,37.46333
10797,94025,-122.1663,37.46653
10798,94066,-122.4158,37.61311
10799,94010,-122.3518,37.57651
10800,94062,-122.2583,37.42896
10801,94025,-122.1608,37.46144
10802,94010,-122.3586,37.58062
10803,94062,-122.2606,37.474
10804,94044,-122.4964,37.58266
10805,94025,-122.204,37.42923
10806,94062,-122.2456,37.48011
10807,94025,-122.179,37.45623
10808,94066,-122.4101,37.62413
10809,94030,-122.3975,37.6091
10810,94404,-122.272001,37.545121
10811,94014,-122.4693,37.70216
10812,94070,-122.2577,37.50229
10813,94044,-122.476291,37.585251
10814,92832,-117.9321,33.86341
10815,94402,-122.335271,37.531781
10816,94061,-122.2444,37.46661
10817,94303,-122.1445,37.47235
10818,94401,-122.3199,37.56895
10819,94025,-122.199351,37.470131
10820,94401,-122.3133,37.5804
10821,94061,-122.2323,37.44978
10822,94521,-121.9649,37.96291
10823,94024,-122.0989,37.36044
10824,94401,-122.327521,37.57572
10825,94028,-122.1966,37.40276
10826,94010,-122.3941,37.58017
10827,94002,-122.2922,37.51414
10828,94044,-122.4825,37.63596
10829,94015,-122.4731,37.68254
10830,94030,-122.4138,37.60666
10831,94070,-122.2656,37.49069
10832,94063,-122.2128,37.47715
10833,92630,-117.695,33.62432
10834,92672,-117.598145,33.4151409
10835,92612,-117.8273,33.65834
10836,92675,-117.6745,33.49561
10837,92683,-117.9476,33.74455
10838,92869,-117.8246,33.78109
10839,92646,-117.9705,33.67064
10840,92647,-118.013,33.72246
10841,92651,-117.7815,33.54353
10842,92705,-117.7968,33.76559
10843,90631,-117.9239,33.93295
10844,92833,-117.946,33.88465
10845,92865,-117.839626,33.815794
10846,92708,-117.973,33.70972
10847,92708,-117.9637,33.69813
10848,92708,-117.94866,33.694181
10849,92832,-117.9217,33.87095
10850,92708,-117.9584,33.70966
10851,92648,-117.9906,33.67467
10852,92672,-117.6486,33.44616
10853,90631,-117.9465,33.9375
10854,90623,-118.0367,33.84509
10855,92780,-117.8363,33.74239
10856,92886,-117.8436,33.90032
10857,92804,-117.9763,33.8159
10858,92625,-117.8601,33.60822
10859,92663,-117.906352,33.622131
10860,92869,-117.8193,33.78522
10861,92841,-117.9762,33.78341
10862,92692,-117.660135,33.584931
10863,92780,-117.8061,33.74174
10864,92691,-117.673,33.60334
10865,92672,-117.6133663,33.4293564
10866,92703,-117.9284,33.75329
10867,92840,-117.93237,33.782071
10868,92780,-117.8063,33.74947
10869,92705,-117.8352,33.77271
10870,92780,-117.8258,33.74243
10871,92683,-117.986261,33.73748
10872,92653,-117.6797,33.59399
10873,92805,-117.902,33.84
10874,92683,-118.0229,33.76089
10875,92705,-117.834211,33.75375
10876,92869,-117.7851,33.8125
10877,92627,-117.925901,33.6525
10878,92807,-117.783,33.85159
10879,92886,-117.8306,33.89055
10880,92804,-118.01081,33.818781
10881,92604,-117.78754,33.685801
10882,92630,-117.67582,33.632082
10883,92612,-117.8271,33.66284
10884,92780,-117.80971,33.750611
10885,92675,-117.649735,33.504514
10886,92821,-117.8753,33.91745
10887,92832,-117.919201,33.87402
10888,92651,-117.7539,33.51362
10889,92626,-117.9095,33.68049
10890,92627,-117.9251,33.64931
10891,92660,-117.867,33.64223
10892,92649,-118.0289,33.72646
10893,92867,-117.8447425,33.800805
10894,92627,-117.9308,33.65281
10895,92630,-117.7034,33.63105
10896,92868,-117.8669,33.79091
10897,90623,-118.0521206,33.8463871
10898,92832,-117.9202,33.86595
10899,92617,-117.8314,33.64454
10900,92628,-117.907842,33.672781
10901,92704,-117.9088,33.72628
10902,92869,-117.8285,33.78458
10903,92866,-117.8452,33.78696
10904,92672,-117.5989,33.40132
10905,92637,-117.7225,33.61267
10906,92844,-117.9588,33.75537
10907,92780,-117.8264,33.7345
10908,92629,-117.6905,33.47573
10909,92604,-117.80267,33.680701
10910,92865,-117.84067,33.830221
10911,92604,-117.8054,33.67746
10912,92802,-117.908192,33.814015
10913,92708,-117.9491,33.70792
10914,92604,-117.7989,33.67346
10915,90630,-118.0377,33.81065
10916,92867,-117.8371,33.79928
10917,92807,-117.827,33.83849
10918,92866,-117.8495,33.78686
10919,92649,-118.025,33.72442
10920,92683,-117.9975,33.74205
10921,92677,-117.7239,33.52908
10922,92651,-117.7604,33.58123
10923,92704,-117.9385,33.73888
10924,92691,-117.6847,33.62165
10925,92677,-117.7041,33.55017
10926,92646,-117.9853,33.69345
10927,92843,-117.9296,33.76766
10928,93908,-121.7258,36.5416
10929,93906,-121.645,36.70813
10930,93940,-121.869483,36.594074
10931,93901,-121.6728,36.66288
10932,93907,-121.6714,36.6972
10933,93940,-121.885653,36.594322
10934,93930,-121.1185013,36.2100116
10935,93955,-121.8416,36.60227
10936,93940,-121.8789,36.59542
10937,93923,-121.8278,36.52895
10938,95023,-121.402647,36.836786
10939,95023,-121.4122,36.84512
10940,94301,-122.1592,37.4467
10941,95123,-121.8486,37.24659
10942,95124,-121.9221,37.25531
10943,95118,-121.902751,37.24271
10944,95070,-122.0003,37.28085
10945,95032,-121.9645,37.23146
10946,94303,-122.133,37.44434
10947,94306,-122.127,37.42663
10948,95035,-121.8683,37.41945
10949,94303,-122.1204,37.43793
10950,95112,-121.8839,37.34011
10951,95125,-121.8901,37.29051
10952,95050,-121.9451,37.34351
10953,95070,-122.0158,37.27158
10954,94040,-122.0787,37.3727
10955,95070,-122.0303,37.25832
10956,95128,-121.9485,37.31535
10957,95050,-121.9547,37.33022
10958,94087,-122.0572,37.34989
10959,94306,-122.1487,37.42336
10960,95125,-121.8888,37.29222
10961,95014,-122.04,37.32469
10962,95008,-121.9427,37.29501
10963,95070,-122.0318,37.27137
10964,95125,-121.9001,37.30147
10965,95124,-121.9071,37.2462
10966,94086,-122.0481,37.37387
10967,94024,-122.093394,37.361404
10968,95148,-121.7987,37.3271
10969,93274,-119.3355,36.19902
10970,94301,-122.1512,37.44245
10971,95120,-121.8823,37.22908
10972,94306,-122.1269216,37.4181079
10973,94040,-122.073,37.36924
10974,95123,-121.80395,37.23726
10975,95122,-121.8376,37.32614
10976,95035,-121.9047,37.4594
10977,95070,-122.01375,37.26578
10978,95051,-121.9873,37.3581
10979,95035,-121.877402,37.433316
10980,95054,-121.9813,37.39277
10981,94089,-121.9896,37.39671
10982,95008,-121.9678,37.2874
10983,95128,-121.9382,37.3135
10984,94024,-122.0784,37.35571
10985,95051,-122.0018,37.34219
10986,95112,-121.8953,37.34954
10987,95070,-121.997831,37.28355
10988,95032,-121.9616,37.25301
10989,95127,-121.8238,37.37614
10990,95035,-121.8758,37.42002
10991,95116,-121.8619,37.33744
10992,95037,-121.6267,37.13255
10993,95014,-122.015771,37.337691
10994,94087,-122.0451,37.343751
10995,94041,-122.099454,37.400079
10996,95134,-121.926201,37.396741
10997,95066,-122.0018,37.06123
10998,95003,-121.9321,36.98964
10999,95003,-121.9283,36.98553
11000,95076,-121.7753,36.9314
11001,95017,-122.1947,37.01175
11002,95003,-121.92439,36.98823
11003,95076,-121.758,36.90809
11004,95060,-122.0445,36.97762
11005,95060,-122.0582,36.97361
11006,95064,-122.068587,36.9917343
11007,95019,-121.7821,36.93069
11008,95076,-121.742371,37.03027
11009,95076,-121.7571904,36.9229018
11010,95065,-121.9745,36.98502
11011,92251,-115.5682,32.84525
11012,92243,-115.5421,32.79149
11013,92250,-115.3705,32.81314
11014,92243,-115.5746,32.78902
11015,92139,-117.0609,32.67657
11016,91945,-117.047591,32.735151
11017,91945,-117.0315718,32.7371494
11018,91911,-117.0599,32.62251
11019,92119,-117.0263,32.80239
11020,92118,-117.1721,32.6984
11021,92020,-117.00106,32.79874
11022,91941,-116.961981,32.752511
11023,92109,-117.2496,32.79502
11024,92103,-117.1767,32.75409
11025,92118,-117.1783,32.68597
11026,91910,-117.0787,32.64099
11027,92117,-117.2002,32.80414
11028,92040,-116.9267,32.8587
11029,92083,-117.2798,33.19141
11030,92103,-117.1745,32.75165
11031,92075,-117.2618,32.99536
11032,92122,-117.2227,32.84919
11033,92067,-117.1979,33.02347
11034,92024,-117.3037,33.0714
11035,92115,-117.066,32.76341
11036,92064,-117.0558,33.005
11037,91941,-117.00886,32.767321
11038,92126,-117.1497,32.91159
11039,92111,-117.1836,32.81002
11040,92104,-117.1285,32.73972
11041,92126,-117.1305,32.91709
11042,92065,-116.8757,33.03461
11043,91977,-117.0074,32.74968
11044,92103,-117.1509,32.75023
11045,92008,-117.3446,33.15904
11046,91941,-117.0186,32.76379
11047,92127,-117.0798,33.03373
11048,91942,-117.01932,32.78646
11049,92083,-117.2567,33.19956
11050,92064,-117.0227,32.98386
11051,92116,-117.1186,32.76274
11052,92119,-117.0253,32.80508
11053,92024,-117.2844,33.04584
11054,91977,-116.9871,32.75086
11055,92131,-117.1137,32.89839
11056,92122,-117.187,32.85387
11057,92075,-117.2706,32.99551
11058,92019,-116.944434,32.787615
11059,92103,-117.1744,32.7367
11060,91932,-117.1152,32.57704
11061,92117,-117.2093,32.82515
11062,92107,-117.255,32.73566
11063,92126,-117.14904,32.915561
11064,94611,-122.2327,37.8255
11065,91766,-117.736159,34.032133
11066,92065,-116.86436,33.042391
11067,92064,-117.045321,32.95656
11068,95632,-121.3068,38.24799
11069,92129,-117.1228,32.9662
11070,92123,-117.1257,32.7938
11071,92058,-117.3718,33.20465
11072,92025,-117.0869,33.109
11073,92069,-117.184151,33.146911
11074,92082,-116.9569,33.27291
11075,92111,-117.1635,32.80348
11076,92037,-117.2152,32.87573
11077,92103,-117.1458,32.75013
11078,91977,-117.0023,32.70449
11079,92037,-117.2533,32.84947
11080,92118,-117.1751,32.693
11081,92182,-117.071941,32.772249
11082,92028,-117.2482985,33.3841495
11083,92129,-117.0927,32.97824
11084,91977,-116.986,32.74913
11085,92113,-117.1037,32.69771
11086,92154,-117.0799,32.58506
11087,92124,-117.0863,32.83054
11088,92107,-117.23045,32.737431
11089,91941,-116.95771,32.746051
11090,92024,-117.2866,33.05212
11091,92131,-117.1011,32.90097
11092,91945,-117.0238,32.74451
11093,92083,-117.2526,33.19686
11094,92064,-117.0239,32.95868
11095,92128,-117.0738,32.98346
11096,92109,-117.2457,32.80012
11097,92117,-117.1726,32.82795
11098,92019,-116.9412,32.78979
11099,93514,-118.4019,37.36705
11100,92882,-117.5674,33.87364
11101,92506,-117.3578,33.95134
11102,92506,-117.3958,33.96138
11103,92506,-117.3896,33.97378
11104,92506,-117.3692,33.953761
11105,92595,-117.2682,33.60118
11106,92211,-116.3121,33.73475
11107,92880,-117.57935,33.90472
